125.33631920222666,68.61642597010916,124.55799966211455,102.46679523795446,611.4630606743955,103.09245195278046,611.8468548452804,69.77426836338367
202.0858373028303,135.7265898391707,201.29004508854388,163.34954840364017,267.8201601180793,164.8440079975339,268.0023414270486,132.0965094902667
294.5400752243453,135.008022394413,293.9958853683325,166.26570670803787,513.1397126675848,169.04511227014066,513.491740339769,139.4494437729837
345.8652426384328,178.2242050809305,345.59603146644673,201.2818225885048,392.49717981242037,201.30200921983345,392.97266323506324,179.95214149364267
480.22298265195906,179.39371792914372,479.66353076785526,201.0013669868048,527.1082185870223,202.04107046020013,527.1864464336335,179.67987359813517
19.519545687195237,180.3395328725035,18.90891856463416,203.30245220093198,60.848723877862284,203.06858025717915,60.94657250987188,182.32080138976252
72.49628678226803,187.34817185710884,71.95097093161449,221.24609624059048,262.44778599680285,220.3094846488512,262.519506582971,188.3785615575396
432.71421808314085,193.05710338866714,408.00776923610886,196.11041954441453,410.2779458324034,224.34384498324138,434.08433833872294,223.4482133823225
567.2386578999751,195.85865661052347,566.6612826396126,227.72347254711536,625.3056666887718,226.23332276040114,625.5253619609691,196.17006854034034
23.017642239785637,231.8734808054783,22.64823431251529,252.9364199754372,64.76917237124424,252.99554171097483,65.09968133541513,232.6427089400302
94.1767002785228,239.56827233678445,93.36065596419428,271.95422818959094,457.1053544495447,275.3312480951312,457.2488658788307,244.6594657313565
189.51466418713622,335.667578936603,189.64169549957322,356.3085770612836,280.013214839039,357.33425384315296,280.2950188006369,336.0492473449835
299.53073283237205,335.88855265694275,298.9268075615353,364.81076033501523,475.85752341327526,365.6414932420955,475.45924790775507,337.7177275871267
28.29142560319471,340.2804629311547,27.726392760730743,368.89507250489896,175.6946097538289,369.17633847448525,176.221673486304,339.1297834465423
191.35369973985865,359.5270598799057,191.61763459670544,374.30046101107354,254.7732069384487,375.9679942378808,255.00908064652313,361.72760732341817
191.1257226891918,389.4111205033143,191.32161094271862,410.4693648175382,326.7954958480253,411.5943639086183,327.0638614123981,390.532831786979
30.007500506200937,392.41859465763173,29.52645567913238,422.4840939972372,179.09795324573733,423.42489476733164,179.22964932069053,393.4521335218168
338.0743115890113,395.7438131000861,337.75305332282676,424.8584533307043,501.30371261635116,428.0449983900939,501.66153344205713,402.60892044309736
192.77407167032212,413.1045510662567,192.01489224716636,426.21441453816175,269.7762848946196,426.6096054138107,270.1649221618994,414.80561807418275
191.55523534227055,443.43613326133595,191.67430187969308,464.556900379961,280.4329465059587,465.4563600077186,280.64573827048514,444.48482969665775
30.469527675489523,446.5525072019806,29.99016386067586,476.255205313406,179.14707998201345,478.38529067880154,179.40398213109162,447.34247413519387
34.017902877425705,493.812247396977,33.53768983919686,515.0552603015753,324.08102035166735,530.5819180099015,324.2514827134727,501.84559697055994
346.2490198994287,497.3500032207119,346.03666423620916,520.0451648866715,434.9804873637562,520.2934324106069,435.2730050482004,498.3761066538919
448.9540124662459,508.9163900791074,446.53776333538013,531.7712799378244,489.3067277284446,534.0090836620318,489.6166209736339,508.6664012796917
